coord,dependents
io.johnsonlee.sonatype-publish-plugin:io.johnsonlee.sonatype-publish-plugin.gradle.plugin:1.3.0,0
com.sap.cloud.sdk.quality:odata-querylistener:3.55.1,0
com.sap.cloud.sdk.services:scp-blockchain:3.55.1,0
com.sap.cloud.sdk.archetypes:scp-cf-tomee:3.55.1,0
io.openmobilemaps:mapscore-dev:1.3.3.26,0
com.capitalone.dashboard:api-audit:3.6.19,0
org.apache.camel.springboot:spring-boot:3.11.3,0
io.github.geeksforge-inc:androidpermissions:1.0.0,0
com.spotify:helios-tools:0.9.283,0
ai.picovoice:cobra-android:1.0.0,0
com.onecampus:tenant:1.1.5,0
io.gravitee.apim.rest.api.standalone.distribution:gravitee-apim-rest-api-standalone-distribution-zip:3.5.19,0
io.gravitee.apim.rest.api:gravitee-apim-rest-api-repository:3.5.19,0
com.opentok.android:opentok-android-sdk:2.21.0,0
io.helidon.graphql:helidon-graphql-project:2.3.4,0
io.helidon.health:helidon-health-project:2.3.4,0
io.helidon.webclient:helidon-webclient-project:2.3.4,0
io.helidon.bundles:helidon-bundles-config:2.3.4,0
io.helidon.metrics:helidon-metrics-prometheus:2.3.4,0
io.helidon.grpc:io.grpc:2.3.4,0
io.helidon.integrations.vault:helidon-integrations-vault-cdi:2.3.4,0
io.helidon.integrations.graal:helidon-mp-graal-native-image-extension:2.3.4,0
io.helidon.security.abac:helidon-security-abac-project:2.3.4,0
io.helidon.integrations.neo4j:helidon-integrations-neo4j-health:2.3.4,0
io.helidon.integrations.vault.secrets:helidon-integrations-vault-secrets-transit:2.3.4,0
org.apache.camel.karaf:camel-cxf-blueprint:3.11.3,0
io.helidon.integrations.vault.sys:helidon-integrations-vault-sys:2.3.4,0
io.helidon.messaging:helidon-messaging:2.3.4,0
io.helidon.microprofile:helidon-microprofile-cors:2.3.4,0
org.kill-bill.billing:killbill-currency:0.22.27,0
com.cognite:cognite-sdk-scala_2.12:1.5.11,0
com.rpiaggio:crystal_2.13:0.16.1,0
com.netflix.conductor:conductor-postgres-persistence:3.3.1,0
uk.ac.gate.plugins:python:3.0.5,0
com.google.cloud.bigtable:bigtable-client-core-parent:2.0.0-beta1,0
io.quarkiverse.micrometer.registry:quarkus-micrometer-registry-signalfx-deployment:2.2.3,0
za.co.absa.spline.ui:spline-web-ui:0.7.0,0
org.atmosphere:atmosphere-extensions-project:2.6.5,0
org.atmosphere.extensions:atmosphere-gwt20-managed:2.6.5,0
org.opencadc:cadc-access-control-server:1.3.18,0
de.mklinger.tomcat:tomcat-juli-slf4j:8.5.72,0
com.github.michaelruocco:camunda-spring-boot-demo:0.1.3,0
io.github.porum:defensor-stub-android:1.3.1,0
com.aliyun:aliyun-java-sdk-arms:2.7.36,0
cn.slipi:lt-monitor-admin:0.3.0,0
org.webpieces.server.plugin:plugin-dto:2.1.2,0
org.topbraid:shacl:1.4.0,0
io.geewit.utils.core:gw-core-tree-utils:2.0.32,0
io.geewit.utils.web:gw-web-converter:2.0.32,0
com.clickntap:click_framework:1.180,0
com.antgroup.antchain.openapi:openapi-nftx:1.1.2,0
cn.com.antcloud.api:antcloud-api-nftx:1.1.2,0
io.github.ohltao:com.arms.yywp:1.2,0
io.github.treech:expandableLayout:0.0.1,0
com.github.fmjsjx:libcommon-jdbc:2.5.0,0
org.apache.syncope:syncope:2.1.10,0
org.apache.syncope.ext:syncope-ext-flowable:2.1.10,0
io.github.odys-z:semantic.DA:1.3.1,0
org.apache.datafu:datafu-hourglass:1.6.1,0
io.aiven:commons-for-apache-kafka-connect:0.7.1,0
org.wso2.carbon.identity.local.auth.fido:identity-application-auth-fido:5.3.11,0
org.wso2.carbon.registry:org.wso2.carbon.registry.activities.stub:4.7.45,0
io.github.whaleal:icefrog-socket:1.0.0,0
com.cloudimpl.outstack:auth-service:3.1.337,0
org.cloudfoundry.multiapps:multiapps-controller-core:1.129.0,0
io.github.tikivn:chat:1.2.3,0
org.openjfx:javafx-base:18-ea+4,0
org.graalvm.buildtools:utils:0.9.6,0
com.datamountaineer:kcql:2.9.1,0
vn.netacom:NetAloFull:2.0.13,0
io.github.uptane:libats_2.12:1.1.0,0
io.quarkus:quarkus-platform-bom-maven-plugin:0.0.30,0
se.warting.signature:signature-core:0.0.9,0
io.gatling:gatling-commons-shared-unstable:3.7.0-M2,0
org.wso2.km.ext.wso2is:wso2is.key.manager.core:1.2.22,0
pl.fhframework:fhJpa-standalone:4.9.16,0
pl.fhframework.core.security.permission:permissionProvider-rest:4.9.16,0
com.xlrit.gears.runtime:gears-runtime-common:0.72,0
com.github.plokhotnyuk.jsoniter-scala:jsoniter-scala-core_3:2.10.3,0
com.liftric:cognito-idp:2.2.0,0
com.github.axway-api-management-plus.apim-cli:apimcli-apps:1.4.0,0
com.ejlchina:okhttps-gson:3.2.0,0
org.didcommx:didcomm:0.1.0,0
com.happy3w:persistence-excel:0.0.6,0
cn.lanink:MemoriesOfTime-GameCore:1.4.0,0
io.imunity.furms:furms-cli:3.0.0-rc1,0
com.amplifyframework:aws-api-appsync:1.28.1,0
fr.maif:izanami-spring:1.10.2,0
net.liftweb:lift-framework_2.12:3.5.0,0
io.liquer.pencil:pencil-password-encoder:2.0.0,0
com.criteo.publisher:criteo-publisher-sdk-debug:4.5.0-20211008.1531,0
io.opentelemetry:opentelemetry-exporter-otlp-http-metrics:1.7.0-alpha,0
info.jerrinot:subzero-all:0.11,0
com.yandex.ads.mediation:mobileads-vungle:6.9.1.0,0
com.newrelic.agent.android:agent-gradle-plugin:6.3.0,0
org.hildan.krossbow:krossbow-stomp-core-jvm:2.5.1,0
org.digitalforge:docker-manager:1.1.0,0
ch.poole.android:indeterminate-checkbox:1.1.0,0
org.ekrich:sconfig-scalafix_2.13:1.4.5,0
com.turkraft:spring-filter:2.0.0,0
com.lacunasoftware.restpki:restpkicore-client:1.0.0,0
org.rcsb:strucmotif-search-benchmark:0.12.3,0
com.spiwer:standard:1.6.12,0
biz.netcentric.security:pickaxe:2.4.2,0
io.github.dllewellyn.safetorun:safeToRunInternal:1.0.7,0
com.expediagroup:graphql-kotlin-federated-hooks-provider:5.1.0,0
com.expediagroup.graphql:com.expediagroup.graphql.gradle.plugin:5.1.0,0
com.applovin.mediation:smaato-adapter:21.6.6.1,0
com.microsoft.design:fluent-system-icons:1.1.143,0
fun.mortnon:mortnon-archetype:0.0.1,0
com.gitee.chinasoft_ohos:annotations-shape:1.0.0,0
com.bchun:lxd-commons:1.0.0,0
com.growingio.android:urlconnection:3.3.0,0
tech.alexib:plaid-kotlin:0.0.22,0
net.guerlab.cloud.dingtalk:guerlab-cloud-dingtalk:21.11.0,0
net.guerlab.cloud.wx:guerlab-cloud-wx:21.11.0,0
net.guerlab.cloud.notify:guerlab-cloud-notify-provider-user:21.11.0,0
com.azure.resourcemanager:azure-resourcemanager-postgresqlflexibleserver:1.0.0-beta.4,0
net.apexes.commons:apexes-commons-lang:1.6.0,0
cn.allbs:allbs-sms:1.0.1,0
io.github.kirill5k:mongo4cats-embedded_3:0.4.1,0
de.wenzlaff.linkchecker:de.wenzlaff.linkchecker:0.0.6,0
com.github.wpyuan:dc-number-rule:0.2.4,0
de.wenzlaff.lebenskalender:de.wenzlaff.lebenskalender:0.0.8,0
pro.haichuang.framework:hc-base:1.0.0.211009,0
com.anatawa12.jarInJar:runtime-fml-in-forge:1.0.2,0
cn.authing:java-core:4.3.41,0
io.github.sirll:lib_dy:1.0.8,0
com.tencent.liteav:LiteAVSDK_Player:9.2.10640,0
com.anatawa12.mod-patching:resources-dev-lib:2.0.1,0
org.wildfly.clustering:wildfly-clustering-spring-session-hotrod:5.0.0.Final,0
cn.hutool:hutool-json:5.7.14,0
org.wso2.carbon.consent.mgt:consent-mgt:2.3.10,0
org.fugerit.java:fj-doc-mod-poi:0.3.6.8,0
com.jdiai:js-driver:1.1.4,0
io.github.h3nrique:diploma-digital-model:1.02-3,0
com.soywiz.korlibs.kds:kds-js:2.4.4,0
com.soywiz.korlibs.kmem:kmem:2.4.4,0
com.soywiz.korlibs.korgw:korgw-js:2.4.4,0
com.soywiz.korlibs.kbignum:kbignum-linuxx64:2.4.4,0
com.soywiz.korlibs.korge2:korge-iosarm64:2.4.4,0
com.soywiz.korlibs.korim:korim-android:2.4.4,0
com.soywiz.korlibs.luak:luak-android:2.4.4,0
de.gesellix:docker-engine:2021-10-09T19-06-00,0
com.soywiz.korlibs.korvi:korvi-mingwx64:2.4.4,0
dev.atsushieno:ktmidi-native:0.3.12,0
de.eps-dev:bungeeautoserver.api:1.4.2,0
io.github.gershnik:smjni-jnigen-annotations:3.5,0
com.github.alex079:graphql-classes-maven-plugin:1.6.2,0
com.teamwizardry.librarianlib:glitter:5.0.0-alpha.9,0
com.soywiz.korlibs.kbox2d:kbox2d-jvm:2.4.5,0
com.soywiz.korlibs.korge.plugins:korge-gradle-plugin:2.4.5,0
com.guolindev.permissionx:permissionx:1.6.0,0
dev.keiji.rfc4648:rfc4648:0.8.0,0
com.github.ladder2020:jladder:3.2.7,0
com.github.seanyinx.wing:wing-spring-config:1.0.2,0
org.lightningdevkit:ldk-java:0.0.101.3,0
com.github.squirrelgrip:dependencies:1.2.13,0
wiki.xsx:x-easypdf:2.4.0,0
eu.dariolucia.ccsds:eu.dariolucia.ccsds:0.4.0,0
io.github.funcfoo:jake-id:1.0.0,0
io.github.kwakiutlcs:aws-s3-wagon:0.2.1,0
com.itachi1706.helpers:helperlib:1.3.1,0
io.github.yuanweiquan-007:quick.start:2.5.4.4,0
de.saumya.mojo:parent-mojo:2.0.0-1,0
org.dominokit:domino-rest-client:1.0.0-RC6,0
com.github.turasa:signal-service-android:2.15.3_unofficial_29,0
io.soffa.gradle:soffa-gradle-plugin:2.0.7,0
ovh.plrapps:mapcompose:1.0.4,0
com.javiersc.gradle.plugins.publish.version.catalog:com.javiersc.gradle.plugins.publish.version.catalog.gradle.plugin:0.1.0-alpha.60,0
org.shaneking.sunny:org.shaneking.sunny:0.254.10.Friendly,0
com.github.skydoves:landscapist:1.3.8,0
io.github.fslev:cucumber-jutils:6.76,0
com.javiersc.gradle.plugins.android.library:com.javiersc.gradle.plugins.android.library.gradle.plugin:0.1.0-alpha.61,0
com.javiersc.gradle.plugins.docs:com.javiersc.gradle.plugins.docs.gradle.plugin:0.1.0-alpha.61,0
com.javiersc.gradle.plugins.kotlin.multiplatform.no.android:com.javiersc.gradle.plugins.kotlin.multiplatform.no.android.gradle.plugin:0.1.0-alpha.61,0
com.javiersc.gradle.plugins.gradle.wrapper.updater:com.javiersc.gradle.plugins.gradle.wrapper.updater.gradle.plugin:0.1.0-alpha.62,0
io.openapiprocessor:openapi-processor-core:2021.6,0
com.github.jlangch:venice:1.10.3,0
io.github.fisher2911:FishCore:1.0.0,0
org.grails.plugins:gsp:5.0.0,0
net.enilink.platform:net.enilink.platform.security:1.3.3,0
com.helger.rdc:rdc-parent-pom:0.1.0,0
com.javiersc.mokoki:mokoki-core-android:0.1.0-alpha.6,0
ru.i-novus.ms.rdm:rdm-loader-client-starter:3.3.1,0
com.github.davidmoten:rxjava2-jdbc-parent:0.2.8,0
com.funnelback:funnelback-shared-parent:16.7.2141,0
io.ray:ray-streaming:1.7.0,0
com.cobber.fta:fta:4.6.3,0
org.anyline:anyline-aliyun:8.3.9,0
io.github.ethereal-rpc:EtherealS:1.0.2,0
com.juul.tuulbox:collections-macosx64:4.7.0,0
com.bytedanceapi:ttsdk-full:1.21.1.5,0
com.kroegerama.openapi-kgen:core:0.11.6,0
io.thestencil:quarkus-stencil-composer-mongo-deployment:1.110,0
za.co.absa:atum_2.12:3.7.0,0
org.kodein.type:kodein-type-js:1.9.0,0
io.kestra:repository-memory:0.2.9,0
online.inote:inote-commons:0.5.0-RELEASE,0
org.piangles.gateway:Gateway:3.5,0
fr.inrae.toulouse.metexplore:met4j-core:0.7.3,0
io.dtective:dtective-core:1.0.12,0
org.sonarsource.analyzer-commons:sonar-analyzer-commons-parent:1.19.0.786,0
io.axual.serde:axual-serde:5.8.0-RC1,0
top.xcore:springboot.adapter:0.0.2,0
io.github.samuel-unknown:gallery-image-picker:1.0.1,0
com.beepbell:tools:1.0,0
com.brightsparklabs:asanti:4.0.1,0
com.bytedance.tools.codelocator:codelocator-model:1.0.0-support,0
io.smallrye.common:smallrye-common-os:1.7.0,0
org.citationstyles:locales:21.10,0
io.quarkus.resteasy.reactive:resteasy-reactive-client-processor:2.4.0.CR1,0
io.quarkus.arc:arc:2.4.0.CR1,0
org.fairdatapipeline:dataregistry:1.0.0-beta,0
cn.lampup:light:0.0.1,0
io.getstream:stream-chat-java:1.3.0,0
org.web3j:abi:4.8.8,0
io.jenkins.archetypes:archetypes-parent:1.11,0
io.micronaut.build.shared.settings:io.micronaut.build.shared.settings.gradle.plugin:4.2.0,0
com.auth0.android:auth0:2.5.0,0
com.checkmarx.ast:ast-cli-java-wrapper:1.0.15,0
com.oracle.labs.olcut:olcut:5.2.0,0
eu.genome.android:sdk-payment:1.1.0,0
com.maxpay.android:sdk-payment:1.1.0,0
io.cloudslang.lang:cloudslang-content-verifier:2.0.11,0
group.rxcloud:capa-sdk-spi:1.0.3.RELEASE,0
com.stripe:stripe-java:20.81.0,0
io.micronaut.build.internal.dependency-updates:io.micronaut.build.internal.dependency-updates.gradle.plugin:4.2.1,0
pl.fhframework.reports:reportsLite:4.9.19,0
org.perfmon4j:perfmon4j-jbossweb7:1.5.2,0
io.openmanufacturing:sds-aspect-meta-model-types:1.0.0,0
io.github.ermadmi78:kobby-generator-kotlin:1.2.0,0
io.github.marchliu:jaskell-core_2.13:0.7.1,0
com.osacky.fladle:com.osacky.fladle.gradle.plugin:0.17.1,0
com.osacky.fulladle:com.osacky.fulladle.gradle.plugin:0.17.1,0
io.atlasmap:atlas-csv-core:2.3.0,0
org.apache.activemq.rest:artemis-rest:2.19.0,0
com.okta.sdk:okta-sdk-coverage:6.0.0,0
org.apache.activemq.examples.clustered:broker-features:2.19.0,0
org.apache.activemq.examples.broker-connection:broker-connections:2.19.0,0
org.apache.activemq.examples:evenly-redirect:2.19.0,0
org.apache.activemq.examples.federation:federated-queue-downstream:2.19.0,0
org.apache.activemq.examples.failover:ha-policy-autobackup:2.19.0,0
org.apache.activemq.examples.broker.camel:camel:2.19.0,0
org.apache.activemq.examples.broker:completion-listener:2.19.0,0
org.apache.activemq.examples.stomp:stomp:2.19.0,0
org.apache.activemq.examples.openwire:openwire-examples:2.19.0,0
ai.djl.dlr:dlr-engine:0.13.0,0
io.stargate.config.store.yaml:config-store-yaml:1.0.37,0
io.dropwizard.modules:dropwizard-kafka:1.6.2,0
org.hibernate:hibernate-core:6.0.0.Beta1,0
org.owasp:dependency-check-maven:6.4.1,0
app.redwarp.gif:decoder:0.8.1,0
org.kie.kogito.examples:dmn-pmml-springboot-example:1.12.0.Final,0
com.github.nhojpatrick.hamcrest:nhojpatrick-hamcrest-bom:1.0.0,0
com.github.jknack:handlebars-proto:4.3.0,0
com.javiersc.gradle.plugins.all.projects:com.javiersc.gradle.plugins.all.projects.gradle.plugin:0.1.0-alpha.63,0
com.javiersc.gradle.plugins.build.version.catalogs:com.javiersc.gradle.plugins.build.version.catalogs.gradle.plugin:0.1.0-alpha.63,0
com.javiersc.gradle.plugins.versioning:com.javiersc.gradle.plugins.versioning.gradle.plugin:0.1.0-alpha.63,0
com.netease.nimlib:lucene:8.7.3,0
com.github.netcapture:Jnt:1.0.3-1,0
com.github.fangjinuo.easyjson:androidjson-to-easyjson:3.2.9,0
com.immomo.cosmos.mediax:beautysdk_basic:2.2.0_10121046,0
com.zwenkai:delegationadapter-extras:2.0.6,0
com.gitee.archermind-ti:animatoo:1.0.1,0
io.github.licy5352:gl-widget:1.0.1,0
dev.qixils.crowdcontrol:java-crowd-control:2.1.0,0
org.pageseeder.docx:pso-docx-core:0.8.21,0
com.buession:parent:1.3.1,0
io.github.unionj-cloud:unionj-generator-backend:1.6.6.1,0
cn.leancloud:mixpush-hms:8.1.3,0
org.filesys:jfileserver:1.3.8,0
com.github.jchanghong:common-all:2.3.12.21,0
org.opencms:opencms-gwt:12.0,0
org.appng:appng-core:1.23.0,0
org.jetbrains.kotlin:kotlin-annotation-processing-gradle:1.6.0-RC,0
io.github.frontify:frontify-aem-connector.ui.frontend:6.5.4-2.0.7,0
io.github.csdn-mobile:RoundView:1.0.0,0
de.comahe.i18n4k:i18n4k-core-iosarm64:0.2.0,0
io.github.letmeno1:aki:1.0.0,0
com.tradplusad:tradplus-baidu:43.6.9.70.1,0
io.smallrye.stork:smallrye-stork-load-balancer-round-robin:1.0.0.Alpha7,0
net.consensys.quorum.tessera:ddls:21.10.0,0
org.dotwebstack:graphql-java-orchestrate:0.1.2,0
com.malinskiy.adam:adam:0.4.0,0
ch.mobi.mobitor.plugins:mobitor-plugin-swd:3.1.278,0
org.jkube:java-base:0.1.1,0
com.cognite.spark.datasource:cdf-spark-datasource_2.11:1.4.34,0
com.sagframe:sagacity-sqltoy:5.1.9.RC1,0
com.my.target:mytarget-sdk:5.14.2,0
pl.thewalkingcode.sha3:sha3-java:1.1.2,0
com.tencent.hippy:hippy-common:2.10.0,0
org.virtuslab.scala-cli:tasty-lib_2.12:0.0.5,0
io.stargate.db.cassandra:persistence-cassandra-4.0:1.0.38,0
xyz.wc1950:chis4cloud-common:3.2.0.1.RY,0
io.github.rerorero:kafka-connect-jsonpath-accessor:0.1.0,0
com.hurence.logisland:logisland-core:1.4.0,0
com.mind.api:mind-android-sdk:4.5.0,0
com.expediagroup.apiary:apiary-receivers-parent:7.2.4,0
com.squareup.sqldelight:runtime-iosarm32:1.5.2,0
com.swiftmq:swiftmq-client:12.3.4,0
com.javiersc.gradle.plugins.code.formatter:com.javiersc.gradle.plugins.code.formatter.gradle.plugin:0.1.0-alpha.64,0
com.javiersc.gradle.plugins.kotlin.multiplatform:com.javiersc.gradle.plugins.kotlin.multiplatform.gradle.plugin:0.1.0-alpha.64,0
com.trib3:graphql:1.26.2547,0
de.trustable.scep.client:scepClient:1.0.0,0
de.trustable.cmp.client:cmpClient:1.1.0,0
tech.beshu.ror:audit_2.11:1.35.0,0
org.cryptomator:fuse-nio-adapter:1.3.3,0
io.github.kaustubhpatange:pin-lock:1.1,0
com.mistplay:loyaltyplay:0.3.7,0
org.neo4j.driver:neo4j-java-driver-parent:4.4.0-alpha01,0
software.amazon.glue:schema-registry-examples:1.1.5,0
io.github.randyridgley:cdk-datalake-constructs:0.0.29,0
com.sourcegraph:lsif-java_2.13:0.6.10,0
com.xtdb.labs:xtdb-corda-state:1.19.0,0
org.reaktivity:nukleus-tls:0.185,0
org.dkpro:dkpro-parent-pom:26,0
com.algorand:algosdk:1.10.0,0
io.ultreia.maven:pom:2021.105,0
io.verniv.support:android-base:1.0.13,0
org.nervos.ckb:serialization:0.43.3-beta.4,0
com.instabug.library:instabug-features-request:10.9.1,0
com.felipebz.flr:flr-core:1.0.0,0
com.baptistecarlier.kotlin.datagouvfr:kotlin-datagouv-client:1.0.0-alpha02,0
io.github.buszi0809:easyprefs:0.1.0,0
com.azavea.stac4s:client_2.12:0.7.2,0
org.anyboot:anyboot-start-mvc-jsp-mysql:8.3.9.215,0
cn.deepbit:deepbit-start-mvc-jsp-mysql:8.3.7,0
com.wgzhao.addax:mysqlwriter:4.0.5,0
com.easemob.im:im-sdk-parent:0.3.9,0
io.github.Kloping:SpringTool:0.0.1,0
com.gitee.xinjump:xinjump-easyexcel:1.0.4,0
com.ursful.framework:object-sql:4.0.4,0
io.github.dailystruggle:RTP:1.3.13,0
com.github.fangjinuo.langx:langx-java-reflect-asm:4.0.2,0
com.github.penfeizhou.android.animation:gif:2.13.0,0
org.hswebframework.web:hsweb-commons-api:4.0.12,0
nl.42:spring-boot-starter-saml:1.4.1,0
io.github.colin4124:knitkit_2.13:0.2,0
com.github.lightbatis:lightbatis-core:1.1.10,0
com.github.vhall.android.library:vh-saas-interactive:6.2.0,0
io.kjson:kjson-core:1.4,0
com.linkedin.tony:tony-mini:0.4.9,0
com.microsoft.fluentui:fluentui_persona:0.0.9,0
io.github.ycg000344:async-excel-spring-boot-starter:1.1.2,0
top.beanshell:ram-common:1.0.1,0
com.zendrive.sdk.android:ZendriveSDK:8.1.0,0
org.kie.workbench.screens:kie-wb-common-java-editor:7.60.0.Final,0
org.kie.workbench.profile:kie-wb-common-profile-api:7.60.0.Final,0
org.kie.workbench.forms:kie-wb-common-forms-bpmn-api:7.60.0.Final,0
org.jbpm.contrib:jabber-workitem:7.60.0.Final,0
org.dashbuilder:dashbuilder-navigation-backend:7.60.0.Final,0
pl.droidsonroids.foqa:chucker:0.2.1,0
com.ksyun:ksc-one-login:0.1.0,0
io.github.ReleaseStandard.CodeEditor:editor:23.31.0,0
io.github.yvescheung:Uinspector-optional-glide:1.0.18,0
com.fhoster.livebase:livebase-gradle-plugin:2.0.804.27,0
io.github.shaohuizhe:shz-dependencies:1.6.1,0
com.wire:avs:7.2.98,0
io.hydrosphere:serving-grpc-java:3.0.1,0
io.warp10:warp10-spark:3.0.0,0
com.alejandrohdezma:http4s-munit_2.13:0.9.1,0
cloud.piranha.policy:project:21.10.0,0
cloud.piranha.extension:piranha-extension-mimetype:21.10.0,0
cloud.piranha.resource:project:21.10.0,0
cloud.piranha.http:piranha-http-embedded:21.10.0,0
io.clickocean:dmp:1.0.10,0
com.github.aartikov:sesame-property:1.2.0-beta1,0
pl.decerto:hyperon-runtime-rest:1.20.14,0
org.datatransferproject:portability-auth-flickr:0.3.58,0
io.pravega:pravega-segmentstore-storage-impl:0.10.1,0
org.jruby:jruby-parent:9.3.1.0,0
pro.gravit.launcher:launcher-client-api:5.2.3,0
com.itxca.msa:msa:1.0.1,0
org.hibernate.orm.tooling:hibernate-enhance-maven-plugin:5.5.8.Final,0
com.codeborne:selenide:5.25.0-selenium-4.0.0,0
org.eclipse.microprofile.fault-tolerance:microprofile-fault-tolerance-api:4.0-RC5,0
dev.petuska:klip-linuxmips32:0.2.2,0
org.eclipse.lyo.store:store-core:4.1.0.M1,0
org.simplify4u:pgp-keys-map:2021.10.13,0
com.enjin:blockchain-sdk:2.0.0-alpha.3,0
dev.zacsweers.redacted:redacted-compiler-plugin-annotations:0.8.2,0
io.github.artur3280:TestRail-Api:0.5.0,0
com.stuartbeard.iorek:iorek-pwned-passwords:0.0.21,0
net.sf.jstuff:jstuff-parent:5.18.0,0
bio.ferlab:datalake-commons_2.12:0.1.1,0
com.arkivanov.decompose:extensions-compose-jetbrains-jvm:0.4.0,0
io.github.raamcosta.compose-destinations:core:0.8.3-alpha05,0
no.priv.bang.pom:bang-bom:1.0.19,0
io.atlasmap.examples:camel-example-atlasmap-multidoc:2.3.1,0
io.atlasmap.examples.camel3:camel-example-atlasmap:2.3.1,0
org.wvlet.airframe:airframe-rx_sjs1_2.13:21.10.0,0
org.mule.maven.exchange:exchange_api_packager:1.0.9,0
no.priv.bang.authservice:authservice.users:1.13.11,0
org.atnos:eff-doobie_2.12:5.21.0,0
com.github.chengyuxing:rabbit-sql:5.2.2,0
com.rickbusarow.modulecheck:modulecheck-parsing-groovy-antlr:0.11.2,0
org.codelibs:elasticsearch-analysis-extension:7.15.0,0
org.opencastproject:opencast-series-service-remote:10.4,0
com.googlecode.guava-osgi:guava-osgi:10.0.1,0
com.larksuite.oapi:larksuite-oapi:1.0.18-rc3,0
com.bolyartech.forge:forge-server:11.0.0,0
nl.vpro.magnolia:magnolia-jetty:1.2,0
love.forte.simple-robot.serialization:json-core:2.3.0-BETA.1,0
love.forte.simple-robot.time-task:time-task-core:2.3.0-BETA.1,0
love.forte.simple-robotx:plugin-core:2.3.0-BETA.1,0
com.hpe.adm.octane.ciplugins:integrations-sdk:2.7.1.30,0
io.buildo:wiro-http-client_2.12:0.6.3,0
com.chargebee:chargebee-java:2.10.0,0
io.github.atlascommunity:commons:3.8.8,0
com.github.tomtom-international.james:james-agent-common:1.2.3,0
com.github.cafdataprocessing:worker-document-schema:5.1.0-1038,0
com.criteo.lolhttp:lolhtml_2.11:0.13.2,0
com.google.gerrit:gerrit-acceptance-framework:3.3.7,0
io.github.rothschil:simple-spring-boot-starter:1.0.0.RELEASE,0
io.hackle:hackle-android-sdk:2.2.2,0
io.opil:google-java-format-parent:1.11.1,0
me.zalo:sdk-auth:4.0.1014test2,0
org.neo4j.community:algo-it:4.3.6,0
com.capacitorjs:app-launcher:1.0.5,0
com.agorapulse:micronaut-amazon-awssdk-sns:1.5.0,0
za.co.absa.hyperdrive:compatibility-provider_2.11:4.5.1,0
com.javax0.jamal:jamal-assertions:1.8.0,0
io.github.quickmsg:smqtt-rule-dsl:1.0.8,0
com.avanza.astrix:astrix-core:1.0.6,0
fr.pilato.elasticsearch:elasticsearch-beyonder:7.15,0
com.thonbecker.simplewebsitedeploy:cdk-simplewebsite-deploy:0.4.64,0
io.soffa.foundation:soffa-foundation-models:0.9.8,0
com.grzm:uri-template:0.6.44,0
com.helger.maven:ph-schematron-maven-plugin:6.2.3,0
io.github.alexgladkov:odyssey-compose-android-debug:0.0.1,0
org.appops:appops-br-standalone-archetype:0.3.0,0
org.questdb:questdb:6.0.8-jdk8,0
com.alipay.sdk:alipay-sdk-java:4.17.5.ALL,0
se.warting.billy:flow:0.0.2,0
io.honeycomb:honeycomb-opentelemetry-javaagent:0.6.1,0
com.solacesystems:solsuite:10.12.1,0
org.openl.rules:org.openl.rules.repository:5.24.7,0
dev.atedeg:ecscala_3:1.0.0,0
no.priv.bang.sonar.sonar-collector:jacoco-coverage-report:1.4.7,0
com.opensymphony:webwork:2.2.6,0
com.alex1304.botrino:botrino-archetype:1.0.0,0
com.myodov.unicherrygarden:api_2.13:0.1.3,0
com.twilio:kudu-sql-adapter:1.0.38,0
com.chatwork:akka-guard-http_2.11:1.6.15,0
